"external_gene_name","entrezgene_id","transcript_biotype"
"Mob3b",214944,"protein_coding"
"Slc6a17",229706,"protein_coding"
"Mug1",17836,"protein_coding"
"Ifnk",387510,"protein_coding"
"Sdhc",66052,"protein_coding"
"C9orf72",73205,"protein_coding"
"Rpsa",16785,"protein_coding"
"Top1",21969,"protein_coding"
"Selenoi",28042,"protein_coding"
"Chrdl2",69121,"protein_coding"
"Vwc2l",320460,"protein_coding"
"Gin1",252876,"protein_coding"
"Ubl4b",67591,"protein_coding"
"Fcgr1",14129,"protein_coding"
"Zfp280d",235469,"protein_coding"
"Arap2",212285,"protein_coding"
"Cops2",12848,"protein_coding"
"Loxl3",16950,"protein_coding"
"Dohh",102115,"protein_coding"
"Lingo2",242384,"protein_coding"
"Ate1",11907,"protein_coding"
"Tbc1d8",54610,"protein_coding"
"Gm48551",NA,"protein_coding"
"Htra2",64704,"protein_coding"
"Asf1b",66929,"protein_coding"
"Gm48552",117934532,"protein_coding"
"1700009N14Rik",75471,"protein_coding"
"Smim24",72273,"protein_coding"
"Tex2",21763,"protein_coding"
"Samd1",666704,"protein_coding"
"Aco1",11428,"protein_coding"
"Dthd1",100322896,"protein_coding"
"1700067K01Rik",73453,"protein_coding"
"Nfic",18029,"protein_coding"
"Tesc",57816,"protein_coding"
"Hjv",69585,"protein_coding"
"Txnip",56338,"protein_coding"
"Ints2",70422,"protein_coding"
"Misp3",70134,"protein_coding"
"Drc1",381738,"protein_coding"
"Palm3",74337,"protein_coding"
"Dqx1",93838,"protein_coding"
"Rigi",230073,"protein_coding"
"Il27ra",50931,"protein_coding"
"Bard1",12021,"protein_coding"
"Tlx2",21909,"protein_coding"
"Nwd2",319807,"protein_coding"
"Pcgf1",69837,"protein_coding"
"Hnmt",140483,"protein_coding"
"Rln3",212108,"protein_coding"
"Cnot11",52846,"protein_coding"
"Gm16253",NA,"protein_coding"
"Gm10643",NA,"protein_coding"
"Polr3gl",69870,"protein_coding"
"Rfx1",19724,"protein_coding"
"Fbxw8",231672,"protein_coding"
"Mpz",17528,"protein_coding"
"Med13",327987,"protein_coding"
"Ankrd34a",545554,"protein_coding"
"Lix1l",280411,"protein_coding"
"Tbpl2",227606,"protein_coding"
"Ccdc142",243510,"protein_coding"
"0610040J01Rik",76261,"protein_coding"
"Rbm8a",60365,"protein_coding"
"Galk2",69976,"protein_coding"
"Hrk",12123,"protein_coding"
"Dcaf15",212123,"protein_coding"
"Mrpl53",68499,"protein_coding"
"Vmn2r40",100042781,"protein_coding"
"Rell1",100532,"protein_coding"
"Mogs",57377,"protein_coding"
"Rnft1",76892,"protein_coding"
"Vmn2r39",545909,"protein_coding"
"Pcp4l1",66425,"protein_coding"
"Wbp1",22377,"protein_coding"
"Vmn2r38",434110,"protein_coding"
"Pex11b",18632,"protein_coding"
"Topors",106021,"protein_coding"
"Abca12",74591,"protein_coding"
"Smim27",100504309,"protein_coding"
"Arl6ip1",54208,"protein_coding"
"Celf5",319586,"protein_coding"
"Ndufb6",230075,"protein_coding"
"Rps6kb1",72508,"protein_coding"
"Pgm2",66681,"protein_coding"
"Podnl1",244550,"protein_coding"
"Asph",65973,"protein_coding"
"Ddx20",53975,"protein_coding"
"Ino80b",70020,"protein_coding"
"Cc2d1a",212139,"protein_coding"
"Rtkn",20166,"protein_coding"
"Rnft2",269695,"protein_coding"
"Inka2",109050,"protein_coding"
"Plcg1",18803,"protein_coding"
"Rap1a",109905,"protein_coding"
"Nsmce4a",67872,"protein_coding"
"Pam",18484,"protein_coding"
"Mobp",17433,"protein_coding"
"Ncln",103425,"protein_coding"
"Vmn2r37",22305,"protein_coding"
"Adora3",11542,"protein_coding"
"Adora3",69296,"protein_coding"
"Spring1",76792,"protein_coding"
"Pecam1",18613,"protein_coding"
"Atp1a3",232975,"protein_coding"
"Tmigd3",69296,"protein_coding"
"Wdr54",75659,"protein_coding"
"Med13l",76199,"protein_coding"
"I830077J02Rik",433638,"protein_coding"
"Brme1",74666,"protein_coding"
"Mns1",17427,"protein_coding"
"1700003E16Rik",71837,"protein_coding"
"Atp5pb",11950,"protein_coding"
"Dctn1",13191,"protein_coding"
"Atic",108147,"protein_coding"
"S1pr4",13611,"protein_coding"
"Gna15",14676,"protein_coding"
"Nanos3",244551,"protein_coding"
"Prkaca",18747,"protein_coding"
"Zhx3",320799,"protein_coding"
"Gna11",14672,"protein_coding"
"Wdr77",70465,"protein_coding"
"Ctnnb1",12387,"protein_coding"
"Tle5",14797,"protein_coding"
"Fam227b",75823,"protein_coding"
"SMIM46",NA,"protein_coding"
"Pgbd5",209966,"protein_coding"
"Nr1i3",12355,"protein_coding"
"Capn9",73647,"protein_coding"
"Tle2",21886,"protein_coding"
"Large2",228366,"protein_coding"
"Ovgp1",12659,"protein_coding"
"Vmn2r47",100042891,"protein_coding"
"Pold3",67967,"protein_coding"
"Tbc1d1",57915,"protein_coding"
"2310022B05Rik",69551,"protein_coding"
"Pifo",100503311,"protein_coding"
"Lig4",319583,"protein_coding"
"Abhd13",68904,"protein_coding"
"Tnfsf13b",24099,"protein_coding"
"Smtn",29856,"protein_coding"
"Slco6d1",70866,"protein_coding"
"Chil5",229687,"protein_coding"
"Itgb1",16412,"protein_coding"
"Lipt2",67164,"protein_coding"
"Chrnb2",11444,"protein_coding"
"Vmn2r48",625580,"protein_coding"
"Ccdc7a",74703,"protein_coding"
"Kcne3",57442,"protein_coding"
"Mrps34",79044,"protein_coding"
"Ube2q1",70093,"protein_coding"
"Tomm40l",641376,"protein_coding"
"Nme3",79059,"protein_coding"
"Zfp873",408062,"protein_coding"
"Tex9",21778,"protein_coding"
"BC024063",666584,"protein_coding"
"AU041133",216177,"protein_coding"
"Jpt2",52009,"protein_coding"
"Zfp938",237411,"protein_coding"
"Vmn2r49",625605,"protein_coding"
"4932415D10Rik",102635990,"protein_coding"
"Vmn2r50",434117,"protein_coding"
"Gm4924",237412,"protein_coding"
"Vmn2r51",100042921,"protein_coding"
"Ccdc7b",75453,"protein_coding"
"Cramp1",57354,"protein_coding"
"Gm1553",432480,"protein_coding"
"Hcfc2",67933,"protein_coding"
"Grik5",14809,"protein_coding"
"She",214547,"protein_coding"
"Il6ra",16194,"protein_coding"
"Cntnap5b",241175,"protein_coding"
"Nfyb",18045,"protein_coding"
"Atp8b2",54667,"protein_coding"
"Slc4a5",232156,"protein_coding"
"Otof",83762,"protein_coding"
"Gm10999",NA,"protein_coding"
"2610044O15Rik8",72139,"protein_coding"
"Nudt12",67993,"protein_coding"
"Txnrd1",50493,"protein_coding"
"Ier2",15936,"protein_coding"
"Vmn2r52",384534,"protein_coding"
"Nacc1",66830,"protein_coding"
"Fgf7",14178,"protein_coding"
"Zfp574",232976,"protein_coding"
"Pdzph1",69239,"protein_coding"
"Mthfd2",17768,"protein_coding"
"Apoa2",11807,"protein_coding"
"Il1rn",16181,"protein_coding"
"Vmn1r66",171264,"protein_coding"
"Trmt1",212528,"protein_coding"
"Pgm2l1",70974,"protein_coding"
"Mob1a",232157,"protein_coding"
"Ttc39d",67737,"protein_coding"
"Gemin6",67242,"protein_coding"
"Fcer1g",14127,"protein_coding"
"Dhx57",106794,"protein_coding"
"Bola3",78653,"protein_coding"
"Hoxa4",15401,"protein_coding"
"Dtwd1",69185,"protein_coding"
"Hoxa5",15402,"protein_coding"
"Vmn1r67",171263,"protein_coding"
"Zik1",22775,"protein_coding"
"Hoxa6",15403,"protein_coding"
"Gm17555",NA,"protein_coding"
"Hoxa7",15404,"protein_coding"
"Pex16",18633,"protein_coding"
"Vmn1r68",628580,"protein_coding"
"Smg1",233789,"protein_coding"
"Hoxa9",15405,"protein_coding"
"Cdh20",23836,"protein_coding"
"Hax1",23897,"protein_coding"
"Hoxa10",15395,"protein_coding"
"Rfx7",319758,"protein_coding"
"Hoxa11",15396,"protein_coding"
"Ndufs2",226646,"protein_coding"
"1700029I15Rik",75641,"protein_coding"
"Lpin3",64899,"protein_coding"
"Tubd1",56427,"protein_coding"
"Sftpb",20388,"protein_coding"
"Eid3",66341,"protein_coding"
"Chst11",58250,"protein_coding"
"Ulk4",209012,"protein_coding"
"Morn2",378462,"protein_coding"
"Slc41a2",338365,"protein_coding"
"Ubap2l",74383,"protein_coding"
"Arhgef33",381112,"protein_coding"
"Usp39",28035,"protein_coding"
"Tmem215",320500,"protein_coding"
"Rnf152",320311,"protein_coding"
"Nopchap1",28109,"protein_coding"
"Aptx",66408,"protein_coding"
"0610030E20Rik",68364,"protein_coding"
"Aldh1l2",216188,"protein_coding"
"Adamts4",240913,"protein_coding"
"Tmem150a",232086,"protein_coding"
"Sos1",20662,"protein_coding"
"Emilin3",280635,"protein_coding"
"Rnf181",66510,"protein_coding"
"Psd4",215632,"protein_coding"
"Pign",27392,"protein_coding"
"Gdf6",242316,"protein_coding"
"Vmp1",75909,"protein_coding"
"P4ha3",320452,"protein_coding"
"Washc4",319277,"protein_coding"
"Pim1",18712,"protein_coding"
"Cfap418",67157,"protein_coding"
"Vamp5",53620,"protein_coding"
"Ptrh2",217057,"protein_coding"
"Dnaja1",15502,"protein_coding"
"Vamp8",22320,"protein_coding"
"Fam166c",75434,"protein_coding"
"Milr1",380732,"protein_coding"
"Ggcx",56316,"protein_coding"
"Gm17657",71138,"protein_coding"
"Tmem217",71138,"protein_coding"
"Vmn1r69",252904,"protein_coding"
"Mapk8ip1",19099,"protein_coding"
"Tbc1d22b",381085,"protein_coding"
"Cib4",73259,"protein_coding"
"Tbx3",21386,"protein_coding"
"Mat2a",232087,"protein_coding"
"Vmn1r70",171262,"protein_coding"
"Nfix",18032,"protein_coding"
"Ppme1",72590,"protein_coding"
"Nedd4",17999,"protein_coding"
"Plekhf2",71801,"protein_coding"
"Appl2",216190,"protein_coding"
"Ndufaf6",76947,"protein_coding"
"Hoxa1",15394,"protein_coding"
"Ddx59",67997,"protein_coding"
"Nlrp4b",210045,"protein_coding"
"Hoxa2",15399,"protein_coding"
"Chd6",71389,"protein_coding"
"Smu1",74255,"protein_coding"
"Hoxa3",15400,"protein_coding"
"Kif14",381293,"protein_coding"
"Klf3",16599,"protein_coding"
"Vmn1r71",252910,"protein_coding"
"Evx1",14028,"protein_coding"
"Syt17",110058,"protein_coding"
"Pik3c2g",18705,"protein_coding"
"Polg2",50776,"protein_coding"
"Trp53inp1",60599,"protein_coding"
"Lyl1",17095,"protein_coding"
"Dand5",23863,"protein_coding"
"Kcnk3",16527,"protein_coding"
"Trak1",67095,"protein_coding"
"Ddx5",13207,"protein_coding"
"Gadd45gip1",102060,"protein_coding"
"B4galt1",14595,"protein_coding"
"Tlr1",21897,"protein_coding"
"U2af1l4",233073,"protein_coding"
"Eya4",14051,"protein_coding"
"Rad23a",19358,"protein_coding"
"Atp8b4",241633,"protein_coding"
"Tlr6",21899,"protein_coding"
"Tbx5",21388,"protein_coding"
"Zfp281",226442,"protein_coding"
"Hspa1b",15511,"protein_coding"
"Hspa1a",193740,"protein_coding"
"Hspa1l",15482,"protein_coding"
"Lsm2",27756,"protein_coding"
"Spink4",20731,"protein_coding"
"Calr",12317,"protein_coding"
"Nr5a2",26424,"protein_coding"
"Ccne2",12448,"protein_coding"
"Slc35f6",74919,"protein_coding"
"Cltc",67300,"protein_coding"
"Farsa",66590,"protein_coding"
"Fam114a1",68303,"protein_coding"
"Samd9l",209086,"protein_coding"
"2310057J18Rik",67719,"protein_coding"
"Hepacam2",101202,"protein_coding"
"Tmem156",243025,"protein_coding"
"Relch",227446,"protein_coding"
"Syce2",71846,"protein_coding"
"Pax8",18510,"protein_coding"
"Vars",22321,"protein_coding"
"Klhl5",71778,"protein_coding"
"Vps50",73288,"protein_coding"
"Bag1",12017,"protein_coding"
"4933434E20Rik",99650,"protein_coding"
"Gcdh",270076,"protein_coding"
"Sec63",140740,"protein_coding"
"Cenpa",12615,"protein_coding"
"Osbp2",74309,"protein_coding"
"Chmp5",76959,"protein_coding"
"Cck",12424,"protein_coding"
"Klf1",16596,"protein_coding"
"Ints8",72656,"protein_coding"
"Dnase2a",13423,"protein_coding"
"Dnase2a",100503676,"protein_coding"
"Lyzl4",69032,"protein_coding"
"Fnbp1",14269,"protein_coding"
"Scml4",268297,"protein_coding"
"Mast1",56527,"protein_coding"
"Rbm19",74111,"protein_coding"
"Vipr1",22354,"protein_coding"
"Cfap141",73545,"protein_coding"
"Tpm3",59069,"protein_coding"
"Cep95",320162,"protein_coding"
"Sec22c",215474,"protein_coding"
"Vwa7",27762,"protein_coding"
"Grip1",74053,"protein_coding"
"Ss18l2",26901,"protein_coding"
"Itpripl2",319622,"protein_coding"
"Apela",100038489,"protein_coding"
"4921536K21Rik",67430,"protein_coding"
"Smim31",407795,"protein_coding"
"Zscan4b",665780,"protein_coding"
"Lhx5",16873,"protein_coding"
"Dusp18",75219,"protein_coding"
"Sapcd1",78376,"protein_coding"
"Slc35e4",103710,"protein_coding"
"Phlpp2",244650,"protein_coding"
"Nktr",18087,"protein_coding"
"Dpysl5",65254,"protein_coding"
"Dhx40",67487,"protein_coding"
"Msh5",17687,"protein_coding"
"Nfx1",74164,"protein_coding"
"Zscan4c",245109,"protein_coding"
"Nup210l",77595,"protein_coding"
"Marveld3",73608,"protein_coding"
"Igflr1",101883,"protein_coding"
"Tnfrsf11a",21934,"protein_coding"
"Tat",234724,"protein_coding"
"Zscan4-ps1",NA,"protein_coding"
"Coq7",12850,"protein_coding"
"Xkr4",497097,"protein_coding"
"Sdsl",257635,"protein_coding"
"Calcr",12311,"protein_coding"
"Chst4",26887,"protein_coding"
"Zfp612",234725,"protein_coding"
"Rp1",19888,"protein_coding"
"Gm17720",NA,"protein_coding"
"Tle7",102638837,"protein_coding"
"Ypel2",77864,"protein_coding"
"Rps27",57294,"protein_coding"
"Calb2",12308,"protein_coding"
"Tacc2",57752,"protein_coding"
"Il1r1",16177,"protein_coding"
"Gdpd1",66569,"protein_coding"
"Mapre3",100732,"protein_coding"
"Rab13",68328,"protein_coding"
"Zfp651",270210,"protein_coding"
"Cmtr2",234728,"protein_coding"
"Jtb",23922,"protein_coding"
"Smg8",74133,"protein_coding"
"Klhl40",72330,"protein_coding"
"Sox17",20671,"protein_coding"
"Tfpi2",21789,"protein_coding"
"Aqp7",11832,"protein_coding"
"Sds",231691,"protein_coding"
"Unc13c",208898,"protein_coding"
"Smurf2",66313,"protein_coding"
"Creb3l4",78284,"protein_coding"
"Gngt1",14699,"protein_coding"
"Clic1",114584,"protein_coding"
"Gng11",66066,"protein_coding"
"Bet1",12068,"protein_coding"
"Aqp3",11828,"protein_coding"
"Zcchc2",227449,"protein_coding"
"Dpy19l4",381510,"protein_coding"
"Ddah2",51793,"protein_coding"
"Plbd2",71772,"protein_coding"
"Slc39a1",30791,"protein_coding"
"Casd1",213819,"protein_coding"
"Hhatl",74770,"protein_coding"
"Crtc2",74343,"protein_coding"
"Mpig6b",106722,"protein_coding"
"Ly6g6c",68468,"protein_coding"
"Prr11",270906,"protein_coding"
"Ly6g6d",114654,"protein_coding"
"Il1rl2",107527,"protein_coding"
"Wdr72",546144,"protein_coding"
"Ly6g6e",70274,"protein_coding"
"Wdr19",213081,"protein_coding"
"Ska2",66140,"protein_coding"
"Sgce",20392,"protein_coding"
"Ly6g6f",433099,"protein_coding"
"Nol6",230082,"protein_coding"
"Abhd16a",193742,"protein_coding"
"Phlpp1",98432,"protein_coding"
"Dennd4b",229541,"protein_coding"
"Tcn2",21452,"protein_coding"
"Ccdc13",100502861,"protein_coding"
"Ly6g5c",114652,"protein_coding"
"Bcl2",12043,"protein_coding"
"Tmc7",209760,"protein_coding"
"Ly6g5b",266614,"protein_coding"
"Mrpl15",27395,"protein_coding"
"Csnk2b",13001,"protein_coding"
"Onecut1",15379,"protein_coding"
"Higd1a",56295,"protein_coding"
"Ube2r2",67615,"protein_coding"
"4930556J24Rik",NA,"protein_coding"
"Esrp1",207920,"protein_coding"
"Btbd16",330660,"protein_coding"
"Kpna2",16647,"protein_coding"
"Kdsr",70750,"protein_coding"
"Ackr2",59289,"protein_coding"
"Il1rl1",17082,"protein_coding"
"Cyp8b1",13124,"protein_coding"
"Vmn1r72",252905,"protein_coding"
"Vmn1r73",171237,"protein_coding"
"Peg10",170676,"protein_coding"
"Vmn1r74",171240,"protein_coding"
"Atosa",235493,"protein_coding"
"Vmn1r75",171241,"protein_coding"
"1810010H24Rik",69066,"protein_coding"
"1700006A11Rik",71824,"protein_coding"
"Ppp1r9a",243725,"protein_coding"
"Slc27a2",26458,"protein_coding"
"Pes1",64934,"protein_coding"
"Fras1",231470,"protein_coding"
"C2cd3",277939,"protein_coding"
"Gpank1",81845,"protein_coding"
"1700003H04Rik",384775,"protein_coding"
"Cry2",12953,"protein_coding"
"Ubap2",68926,"protein_coding"
"D17H6S53E",114585,"protein_coding"
"Vps4b",20479,"protein_coding"
"Apom",55938,"protein_coding"
"Dnajc5b",66326,"protein_coding"
"Trim37",68729,"protein_coding"
"Bag6",224727,"protein_coding"
"Gask1a",245050,"protein_coding"
"Trim55",381485,"protein_coding"
"Crh",12918,"protein_coding"
"Serpinb5",20724,"protein_coding"
"Cnn3",71994,"protein_coding"
"Slc35c1",228368,"protein_coding"
"Pomgnt2",215494,"protein_coding"
"Pon1",18979,"protein_coding"
"Gal3st1",53897,"protein_coding"
"Anxa3",11745,"protein_coding"
"Il18r1",16182,"protein_coding"
"Virma",66185,"protein_coding"
"Hdc",15186,"protein_coding"
"Arpp19",59046,"protein_coding"
"Ppm1e",320472,"protein_coding"
"Pon3",269823,"protein_coding"
"Slc44a3",213603,"protein_coding"
"Sec14l4",103655,"protein_coding"
"Snrk",20623,"protein_coding"
"Pon2",330260,"protein_coding"
"Chst1",76969,"protein_coding"
"Asb4",65255,"protein_coding"
"Syt13",80976,"protein_coding"
"Serpinb12",71869,"protein_coding"
"Vmn1r76",171239,"protein_coding"
"Slc8b1",170756,"protein_coding"
"Pdk4",27273,"protein_coding"
"F3",14066,"protein_coding"
"Gpr107",277463,"protein_coding"
"Vmn1r77",628946,"protein_coding"
"Bptf",207165,"protein_coding"
"Dync1i1",13426,"protein_coding"
"Kmt2b",75410,"protein_coding"
"Ptprc",19264,"protein_coding"
"Abcd3",19299,"protein_coding"
"Dcaf12",68970,"protein_coding"
"Myo5a",17918,"protein_coding"
"Rad54b",623474,"protein_coding"
"Fsbp",100503583,"protein_coding"
"Rad51c",114714,"protein_coding"
"Ubap1",67123,"protein_coding"
"Prdm11",100042784,"protein_coding"
"Bmp2k",140780,"protein_coding"
"Ncs1",14299,"protein_coding"
"Gem",14579,"protein_coding"
"Sec14l3",380683,"protein_coding"
"Cdh17",12557,"protein_coding"
"Ptprt",19281,"protein_coding"
"Ucp3",22229,"protein_coding"
"Arhgap29",214137,"protein_coding"
"Paqr3",231474,"protein_coding"
"Mtfp1",67900,"protein_coding"
"Tex14",83560,"protein_coding"
"Zbtb32",58206,"protein_coding"
"Pdp1",381511,"protein_coding"
"Plekha1",101476,"protein_coding"
"Tpcn1",252972,"protein_coding"
"Kif24",109242,"protein_coding"
"Prrc2a",53761,"protein_coding"
"Ano10",102566,"protein_coding"
"Sem1",20422,"protein_coding"
"Sdhaf3",71238,"protein_coding"
"Nol11",68979,"protein_coding"
"Nudt2",66401,"protein_coding"
"Tac1",21333,"protein_coding"
"Myorg",329828,"protein_coding"
"Vmn1r78",171242,"protein_coding"
"1110017D15Rik",73721,"protein_coding"
"Upk1a",109637,"protein_coding"
"Naa11",97243,"protein_coding"
"Gk2",14626,"protein_coding"
"Iqcd",75732,"protein_coding"
"Vmn1r79",100042437,"protein_coding"
"Tdpoz9-ps1",NA,"protein_coding"
"Ash1l",192195,"protein_coding"
"Cox6b1",110323,"protein_coding"
"Asns",27053,"protein_coding"
"Vmn1r80",171238,"protein_coding"
"Serpinb13",241196,"protein_coding"
"Antxr2",71914,"protein_coding"
"Trp53i11",277414,"protein_coding"
"Aif1",11629,"protein_coding"
"Htra1",56213,"protein_coding"
"Tmem67",329795,"protein_coding"
"Il18rap",16174,"protein_coding"
"Vmn1r81",171244,"protein_coding"
"Dlg4",13385,"protein_coding"
"C1galt1",94192,"protein_coding"
"Vmn1r82",171268,"protein_coding"
"Vmn1r83",171243,"protein_coding"
"Rusc1",72296,"protein_coding"
"Ucp2",22228,"protein_coding"
"Mios",252875,"protein_coding"
"Srsf6",67996,"protein_coding"
"Rita1",100764,"protein_coding"
"Serpinb3a",20248,"protein_coding"
"Lst1",16988,"protein_coding"
"Rpa3",68240,"protein_coding"
"Abhd5",67469,"protein_coding"
"Ltb",16994,"protein_coding"
"Slc9a4",110895,"protein_coding"
"Umad1",100036521,"protein_coding"
"Hmcn2",665700,"protein_coding"
"Prdm8",77630,"protein_coding"
"Tnf",21926,"protein_coding"
"Serpinb3d",394252,"protein_coding"
"Fgf5",14176,"protein_coding"
"Vmn1r84",171267,"protein_coding"
"Glcci1",170772,"protein_coding"
"Lta",16992,"protein_coding"
"Helb",117599,"protein_coding"
"Atp6v1g3",338375,"protein_coding"
"Abcc8",20927,"protein_coding"
"Cfap299",75784,"protein_coding"
"Myo5c",208943,"protein_coding"
"Nfkbil1",18038,"protein_coding"
"Rbm12b2",77604,"protein_coding"
"Lypla1",18777,"protein_coding"
"Gm11111",NA,"protein_coding"
"Atp6v1g2",66237,"protein_coding"
"Rbm12b1",72397,"protein_coding"
"Bmp3",110075,"protein_coding"
"Irak3",73914,"protein_coding"
"Fam219a",71901,"protein_coding"
"Ddx54",71990,"protein_coding"
"Ddx39b",53817,"protein_coding"
"Ica1",15893,"protein_coding"
"Fdps",110196,"protein_coding"
"Triqk",208820,"protein_coding"
"Tspan18",241556,"protein_coding"
"Gnb5",14697,"protein_coding"
"Tmbim4",68212,"protein_coding"
"Dnai1",68922,"protein_coding"
"Zbtb12",193736,"protein_coding"
"Zfp551",619331,"protein_coding"
"Ehmt2",110147,"protein_coding"
"L3mbtl1",241764,"protein_coding"
"Dnajb13",69387,"protein_coding"
"Cfap73",546886,"protein_coding"
"Llph",66225,"protein_coding"
"Pklr",18770,"protein_coding"
"Enho",69638,"protein_coding"
"Rfc1",19687,"protein_coding"
"1190007I07Rik",544717,"protein_coding"
"Runx1t1",12395,"protein_coding"
"Coa4",68185,"protein_coding"
"Zfp606",67370,"protein_coding"
"Tdg",21665,"protein_coding"
"Serpinb3b",383548,"protein_coding"
"Ass1",11898,"protein_coding"
"Tmc5",74424,"protein_coding"
"Bcl2l10",12049,"protein_coding"
"Hcn3",15168,"protein_coding"
"Mapk6",50772,"protein_coding"
"Serpinb3c",381286,"protein_coding"
"Nxph1",18231,"protein_coding"
"Cntfr",12804,"protein_coding"
"Tia1",21841,"protein_coding"
"Clk2",12748,"protein_coding"
"Nek7",59125,"protein_coding"
"Leo1",235497,"protein_coding"
"Ttn",22138,"protein_coding"
"Glt8d2",74782,"protein_coding"
"Tmod3",50875,"protein_coding"
"Serpinb11",66957,"protein_coding"
"Slc26a7",208890,"protein_coding"
"Gdf11",14561,"protein_coding"
"Tmem182",381339,"protein_coding"
"Cd63",12512,"protein_coding"
"Tmod2",50876,"protein_coding"
"Lrrc69",73314,"protein_coding"
"Scamp3",24045,"protein_coding"
